tweet_id,sentiment,content
1694402029,happiness,good morning - you're up early! Feeling enthused to design your life? thanks to manics for that phrase
1694402122,happiness,"wooo what a fight !!! goooo Vicky , i am with you"
1694402218,happiness,good day
1694402247,hate,hate public Internet... sometimes they don't even reach farther than the transmitter itself... and I'm sitting right next to it
1694402638,neutral,city in a bittt.
1694403024,relief,should have started working on this lecture MUCH earlier using tag clouds from google news to explain basics of content analysis...
1694403147,sadness,that gets around the problem I had of doing it all myself good idea.
1694403252,relief,Thanks. Photos look great - I'll comment them asap
1694403395,love,aww thanx andy
1694403410,happiness,Waking Up In Vegas is goooooooooooooooooooooooood
1694403531,love,I love colorful horsies!
1694418661,worry,Getting back my English minor exam soon. dum dum dum duuuum. Me and Margrete had a burping comp. haha. I WON
1694418707,relief,Thank God is a sport and doesnt take offence in my jokes Unlike the three good friends who have stopped talking to me!
1694418756,relief,I'm going to open up PROVERBS and get as much wisdom as possible-I'm hungry!
1694418939,worry,"I wish I could work like you, dude..."
1694419178,relief,"just finished the exam. I did ok, I guess."
1694419835,love,RB vi...t.y both ?
1694419992,happiness,aaa new follower! hiii
1694420231,love,"We're English (well in parts), it's Weather, it IS an obsession"
1694420393,love,ah you say the nicest things
1694420534,relief,"Slept like a log last night, now I'm full of energy"
1694420633,happiness,done watching Slumdog Millionaire. Great Movie!
1694421048,neutral,Aren't you suppossed to support the local economy ... LOL ... good for you and congrats
1694421254,happiness,good good!!
1694421435,worry,Going to see star trek
1694421505,happiness,hope our wishes come true someday.
1694421826,relief,"ahh but sometimes that's the best kind of day, lazing around doing very little with a cuppa"
1694422212,neutral,Just got back &amp; saw yr tweet. It's 7.30pm monday here - mayday public holiday
1694422308,happiness,"yay, just got my stuff from rygegrej.dk Perfect tastes like banana and apple"
1694422374,relief,Afternoon from office My cubicle has been moved but not the system yippie! Mine is one of te few surviving &quot;good&quot; system..
1694422567,worry,ahhh.. what about the others? like and etc? I'm such a spazz
1694422786,happiness,Hello! Happy bank holiday
1694436798,happiness,"Well, just catching my little piece of it - but I'm all for sharing"
1694437673,love,The apple keyboard is really cool. i want one. they used it in doctor who
1694437865,relief,Still wide awake... fortunately I don't have to be up early.
1694438408,love,Thank you all once more for all your lovely birthday messages
1694438417,happiness,It's teddy chucking time
1694438433,worry,its ok. im juz curious
1694438438,neutral,hello you! you should totally go to the biggest shopping center in Europe and we can go shopping together xx
1694438899,neutral,"endless set list... very long... grueling almost... also, sent to gordo's cell cuz he's no longer communicating with the internet in 140."
1694438930,hate,Yea once - me and my friends flew out to amercia to see her w/ the Jonas brothers . have u? haha i hate bebo :p . aw cant wait
1694439080,love,that video was funny i'm just signing up now and i'll vote for you!! x
1694439265,relief,Having a cup of tea
1694439378,happiness,~ Happy Star Wars Day.every one ~ ...may the fourth be with you!
1694439643,sadness,"Boring. Sunny Monday. No school. Tired. Lazy. Hungry. Yeah, in a great mood!"
1694439847,neutral,eating cheeto puffs
1694439858,love,It's teddy-chucking time
1694439902,worry,yupp t's better than people being rude to her x
1694440059,neutral,lï¿½m ti?c m?ng MM gia nh?p h?i ?i ah
1694440302,neutral,fickleness seems appropriate for a Twitter user
1694440435,neutral,it is! ive done somethign like 200 updates today :S
1694440618,relief,national starwars day today- may the fourth be with you
1694440808,love,"most definitely will! also, i wanted to say &quot;perfect time&quot; was my favorite track! it seriously made me tear up!"
1694440876,relief,finished watching the movie 'mirrors'. I liked it but it really didnt do anything for me 5 out of ten i give it // cool ...
1694440911,love,it was ok. Cute times.
1694455301,neutral,Can't wait to go home to eat. Hope it's something good!
1694455342,love,"Hej Malena, lycka till Eurovision! The United Kingdom will be voting for you!"
1694455386,hate,"yeah it was shit D: im so tired, i have a headache and now i have to play a game of rygby D: but ill be right xxx &lt;33"
1694455444,relief,well then you can do what you want and not what visitors want you to find out : can be a +
1694455542,love,"awh Tom, thats really cute. i love you guys for that really, 'cause you care about fans x"
1694455783,neutral,damnnn. training starts at 11. but that would have been cool. next timeee
1694455805,happiness,welcome to twitter my friend
1694455956,relief,Congrats Hughesy to you and Holly on the safe arrival of Rafferty David Hughes! Hope all is well xoxo
1694456061,neutral,He's a good lad is wore Phil... known each other for 22 years now... seems like 5 minutes!! haha You ok Hayley?
1694456371,worry,whoaa kinda hard :O that one that you think will be interesting enough to tell
1694456542,love,Going to bed. Talk to ya later! goodnight birdies LOL
1694456807,love,Seesmic Desktop seems pretty good. Nice find
1694457077,happiness,Excellent analogy
1694457089,love,"mmm, just had the best delicious chocolate pancakes for tea break. oh thank God for HERHSEY'S Chocolate Syrup!"
1694457160,neutral,we should definately be in Paris that week. if I get a job we most certainly will be
1694457584,happiness,heading to Xtra-vision to get part 2 of Season 3 - CSI Miami baby!!!
1694457847,neutral,next time you are around please let me and know and we will take you for lunch too
1694457920,relief,"morning all, im off to sell 1.3 million quids worth of pproperty, well, i hope to, if i do i owe you all a drink on my commission"
1694458291,neutral,july!!!!
1694458341,love,haappy bank holiday 2 weeeeks. aah!
1694458410,happiness,"She got it , ohh baby she got it.SINGAPORE I'm going to rock your city"
1694473396,relief,Ah good. Glad to be useful.
1694473679,neutral,how are you?what are you doing?answer me plz
1694473881,happiness,"umm get ready, help my mum, give GJ his presents when he gets up (could be a while), wait for people to arrive, then party"
1694473960,neutral,How do you spell ppphhhhhttttt?
1694473985,relief,at least I have an ironed shirt and i'm not really shockable. hope you have a good day. Xxxx
1694474304,happiness,1 day to my Birthday !
1694474340,neutral,YAY to som1 i no on twitter...slowly slowly rest of the grade will come around...hah i hope ur ready for my constant tweets!!
1694474394,love,"helooo, how wos work pretty, hope it was alright and a certain individual didnt ruin it."
1694474509,happiness,loool sheridan ive got swine flu but im still coming into skl tomorrow same way hehe
1694475163,neutral,"Let me check, Sirs"
1694475373,worry,"At LA Fitness, at work right now.....pretty busy morning"
1694475417,hate,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another bust day
1694475579,relief,Son's gluten free birthday cake done.
1694475757,happiness,John - more present than ever- even online
1694476053,happiness,"Sittin at home, hellllllllsssssss yeah Got the girrrrrl, the boysssss &amp; 2 mangy cats, this is a good time in my life. Goodnight twitter"
1694476172,love,Kudos! love some homemade french toast!
1694476198,relief,cambs will be better im sure! eeeeeeeeee under a week now we meeting on the Sunday?
1694476295,happiness,"BARA, BOOBS, CLOSETS, ADVENTURE. AGGGHHHH ENOUGH! Muak mcm baby Gary ku sudah"
1694476452,hate,Why don't adobe realise no one WANTS to pay for Photoshop et al so they should just give it to us for free
1694476628,neutral,"If you had owned an *actual* cellphone, that would have been video, and called a &quot;QiK&quot;"
1694476762,worry,"Yes, that would be pretty creepy. I think its all a bit more innocent than that, I think he just wants to sell some icecream"
1694476807,love,Finally managed to catch her boyfriend on skype... sooo happy now
1694476875,happiness,oooh sounds yummy. If you get a chance to take some pics please add them to the website as we don't have many pies on there
1694476947,relief,Dow futures up 60 points in over night trading. Looks like May is off to a good start so far /f
1694477339,love,Hey i like love iCarly it rocks. my youtube account--&gt;
1694477350,relief,Enjoying afternoon tea with my friends.. Cake delicacies equal sweet time
1694492293,happiness,safer to say that your cube is now a sphere ... but roll with it buddy ... it is an awesome time ... esp the 1st one
1694492733,sadness,can't sleep throat dry as hell.. ugh ! still gon' wake up fabulous !
1694493135,happiness,"Wow...VirtualPC screen does not go black anymore in Win7 RC! Also, there's no NVidia driver crashing...I'm happy I did the upgrade"
1694493269,sadness,"Haha yes I do it's hard work, too! I didn't get home until 3:00 AM, not like I sleep haha."
1694493422,relief,"Only 8 oral left! then I have to learn them all but oh welllll, at least I don't have to write them"
1694493509,relief,"i'm the one that kept touching your willy last night oh you were amazing, thank you so much! x"
1694493602,worry,What's wrong with the ski slopes of MK? They've got coffee shops as well y'know!
1694493621,relief,so make the most of it enjoy
1694493894,love,I just thought I would tell you that you have..really REALLY pretty eyes.
1694494088,sadness,shower time!!!!!
